Unnamed: 0,location_x,location_y,remaining_min,power_of_shot,knockout_match,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,home/away,shot_id_number,type_of_shot
370,110.0,13.0,4.883233224643899,1.0,0.0,29.0,31.0,1.0,5,4,2,1,371,48
371,11.0,82.0,8.0,2.0,0.0,57.0,28.0,0.0,0,1,2,1,372,23
372,-16.0,55.0,8.0,2.0,0.0,53.0,25.0,0.0,0,1,4,0,373,23
373,237.0,2.0,8.0,2.0,0.0,48.0,43.0,0.0,5,1,1,1,374,23
374,11.0,198.0,5.0,2.0,0.0,18.0,39.0,0.0,5,4,0,1,375,19
375,-185.0,127.0,1.0,2.0,0.0,49.0,42.0,1.0,2,4,0,1,376,1
376,0.0,0.0,1.0,2.0,0.0,10.0,20.0,0.0,0,0,4,1,377,1
377,11.0,89.0,0.0,2.0,0.0,25.0,28.0,1.0,0,0,2,1,378,37
379,0.0,0.0,10.0,3.0,0.0,32.0,20.0,1.0,0,0,4,1,380,1
380,-98.0,285.0,6.0,3.0,0.0,17.0,50.0,0.0,1,5,1,1,381,21
382,-92.0,186.0,4.0,3.0,0.0,5.0,40.0,1.0,1,4,0,1,383,48
383,-149.0,28.0,3.0,3.0,0.0,25.0,35.0,0.0,2,4,2,1,384,23
384,75.0,28.0,3.0,3.0,0.0,3.0,28.0,1.0,5,1,2,1,385,23
385,138.0,13.0,0.0,3.0,0.0,17.0,33.0,0.0,5,4,2,1,386,23
386,0.0,0.0,0.0,3.0,0.0,0.0,20.0,1.0,0,0,4,1,387,44
387,0.0,0.0,8.0,4.0,0.0,35.0,20.0,1.0,0,0,4,1,388,34
388,-115.0,74.0,7.0,4.0,0.0,31.0,35.0,1.0,2,4,2,1,389,39
392,0.0,0.0,9.0,1.0,0.0,57.0,20.0,1.0,0,0,4,1,393,1
393,-65.0,74.0,7.0,1.0,0.0,27.0,37.0,1.0,1,0,0,0,394,39
394,81.0,133.0,6.0,1.0,0.0,48.0,35.0,1.0,5,4,2,1,395,23
395,138.0,110.0,3.0,1.0,0.0,33.0,37.0,0.0,4,4,0,1,396,23
398,5.0,205.0,11.0,1.0,0.0,21.0,35.0,0.0,0,4,0,1,399,18
399,-44.0,148.0,10.0,1.0,0.0,41.0,35.0,0.0,0,4,2,1,400,23
400,18.0,23.0,9.0,2.0,0.0,26.0,22.0,1.0,0,0,4,1,401,34
401,123.0,89.0,8.0,2.0,0.0,6.0,35.0,1.0,5,4,2,1,402,27
402,-92.0,127.0,5.0,2.0,0.0,48.0,35.0,0.0,2,4,2,1,403,23
403,0.0,0.0,5.0,2.0,0.0,23.0,20.0,1.0,0,0,4,0,404,34
404,32.0,257.0,3.0,2.0,0.0,40.0,45.0,0.0,0,5,1,0,405,23
405,33.0,78.0,2.0,2.0,0.0,34.0,28.0,0.0,0,5,2,1,406,23
406,0.0,74.0,0.0,2.0,0.0,0.0,42.0,0.0,2,4,0,1,407,23
407,123.0,148.0,9.0,3.0,0.0,27.0,39.0,0.0,4,4,0,1,408,23
408,0.0,0.0,9.0,3.0,0.0,21.0,20.0,0.0,0,0,0,1,409,33
409,-122.0,137.0,6.0,3.0,0.0,36.0,38.0,1.0,1,4,0,1,410,15
410,123.0,-15.0,4.0,3.0,0.0,46.0,32.0,1.0,5,4,2,1,411,39
411,-149.0,-15.0,4.0,3.0,0.0,16.0,34.0,1.0,2,4,2,1,412,23
412,237.0,40.0,11.0,4.0,0.0,28.329381850668316,44.0,1.0,5,6,1,1,413,19
413,-1.0,160.0,10.0,4.0,0.0,13.0,36.0,0.0,0,4,0,1,414,46
414,-176.0,-15.0,6.0,4.0,0.0,35.0,37.0,0.0,2,4,0,1,415,23
415,0.0,0.0,6.0,4.0,0.0,4.0,20.0,1.0,0,0,4,1,416,34
418,0.0,0.0,1.0,4.0,0.0,24.0,20.0,1.0,0,0,4,1,419,4
420,0.0,74.0,11.0,1.0,0.0,41.0,38.0,1.0,4,4,0,0,421,55
421,102.0,160.0,10.0,1.0,0.0,54.0,35.0,0.0,4,4,0,0,422,52
422,0.0,0.0,7.0,1.0,0.0,27.0,20.0,0.0,0,0,4,0,423,44
423,-4.0,167.0,4.0,1.0,0.0,37.0,36.0,1.0,0,4,0,0,424,23
424,-168.0,-21.0,4.883233224643899,1.0,0.0,38.0,36.0,0.0,2,4,0,0,425,23
425,1.0,49.0,3.0,1.0,0.0,10.0,24.0,0.0,0,1,4,0,426,49
426,144.0,0.0,2.0,1.0,0.0,6.0,34.0,1.0,5,4,2,0,427,23
429,0.0,0.0,9.0,2.0,0.0,0.0,20.0,1.0,0,0,4,0,430,33
430,180.0,4.0,7.0,2.0,0.0,57.0,38.0,1.0,5,4,0,0,431,7
431,159.0,0.0,6.0,2.0,0.0,2.0,35.0,0.0,5,4,2,0,432,38
432,0.0,0.0,1.0,2.0,0.0,14.0,20.0,0.0,0,0,4,0,433,34
434,-18.0,21.0,0.0,2.0,0.0,7.0,35.0,0.0,0,0,4,0,435,33
435,0.0,0.0,11.0,3.0,0.0,40.0,20.0,1.0,0,0,4,0,436,41
436,231.0,-4.0,10.0,3.0,0.0,28.329381850668316,43.0,1.0,5,6,1,0,437,17
437,0.0,21.0,8.0,3.0,0.0,28.0,24.0,0.0,0,1,4,0,438,17
440,96.0,139.0,3.0,3.0,0.0,31.0,36.0,1.0,4,4,0,0,441,23
441,-60.0,167.0,2.0,3.0,0.0,34.0,37.0,0.0,1,4,0,0,442,11
442,-231.0,-4.0,0.0,3.0,0.0,29.0,43.0,1.0,2,2,1,0,443,40
443,1.0,78.0,7.0,4.0,0.0,35.0,27.0,1.0,0,1,4,0,444,23
444,-231.0,4.0,5.0,4.0,0.0,55.0,43.0,0.0,2,2,1,0,445,38
445,-225.0,-21.0,3.0,4.0,0.0,42.0,42.0,0.0,2,2,1,0,446,31
446,-73.0,78.0,2.0,4.0,0.0,9.0,30.0,1.0,2,1,2,0,447,23
447,-60.0,156.0,1.0,4.0,0.0,5.0,36.0,0.0,1,4,0,0,448,8
448,-189.0,4.0,0.0,4.0,0.0,22.0,38.0,0.0,2,4,0,0,449,28
449,30.0,251.0,0.0,4.0,0.0,0.0,45.0,0.0,0,4,1,0,450,23
451,0.0,0.0,2.0,5.0,0.0,10.0,20.0,1.0,0,0,2,0,452,4
452,-153.0,0.0,1.0,5.0,0.0,28.329381850668316,35.0,1.0,2,4,2,0,453,26
453,108.0,11.0,0.0,5.0,0.0,34.0,30.0,1.0,5,4,2,0,454,33
454,-96.0,318.0,0.0,5.0,0.0,0.0,53.0,0.0,5,5,1,0,455,23
456,26.0,55.0,8.0,1.0,0.0,27.0,26.0,1.0,0,1,4,1,457,29
457,172.0,99.0,7.0,1.0,0.0,19.0,39.0,0.0,5,4,0,1,458,23
459,11.0,74.0,4.883233224643899,1.0,0.0,5.0,37.0,0.0,0,4,0,1,460,23
460,75.0,175.0,1.0,1.0,0.0,51.0,39.0,1.0,4,4,0,1,461,23
461,-50.0,68.0,0.0,1.0,0.0,11.0,28.0,1.0,2,1,2,1,462,23
462,186.0,-2.0,4.883233224643899,2.0,0.0,28.329381850668316,35.0,0.0,5,4,2,1,463,23
463,0.0,0.0,9.0,2.0,0.0,29.0,20.0,1.0,0,0,4,1,464,4
464,0.0,0.0,3.0,2.0,0.0,0.0,20.0,1.0,0,0,4,1,465,34
465,159.0,116.0,2.0,2.0,0.0,30.0,39.0,0.0,0,0,0,1,466,23
466,0.0,0.0,2.0,2.0,0.0,2.0,20.0,1.0,0,0,4,1,467,34
467,60.0,192.0,11.0,3.0,0.0,34.0,40.0,0.0,0,4,0,1,468,23
468,-44.0,13.0,11.0,3.0,0.0,2.0,24.0,0.0,0,4,4,1,469,23
469,172.0,-2.0,10.0,3.0,0.0,46.0,37.0,0.0,5,4,0,1,470,33
470,102.0,133.0,8.0,3.0,0.0,32.0,35.0,1.0,4,4,0,1,471,24
472,-23.0,127.0,7.0,3.0,0.0,27.0,32.0,1.0,0,1,2,1,473,23
473,123.0,144.0,6.0,3.0,0.0,16.0,38.0,0.0,4,4,2,1,474,54
474,138.0,209.0,5.0,3.0,0.0,33.0,45.0,0.0,4,5,1,1,475,5
475,-58.0,17.0,4.883233224643899,3.0,0.0,55.0,26.0,0.0,0,1,4,1,476,31
476,-71.0,192.0,11.0,4.0,0.0,47.0,40.0,0.0,1,4,0,1,477,23
477,-1.0,72.0,11.0,4.0,0.0,7.0,27.0,0.0,0,4,4,1,478,3
478,0.0,21.0,2.0,4.0,0.0,9.0,34.0,0.0,2,4,2,1,479,23
480,123.0,181.0,10.0,1.0,0.0,42.0,41.0,1.0,4,4,0,1,481,23
481,-130.0,160.0,9.0,1.0,0.0,21.0,40.0,0.0,1,4,0,1,482,23
482,0.0,0.0,9.0,1.0,0.0,16.0,20.0,1.0,0,0,4,1,483,1
483,-115.0,74.0,8.0,1.0,0.0,32.0,47.0,1.0,1,5,4,1,484,23
484,132.0,74.0,7.0,1.0,0.0,59.0,37.0,1.0,4,4,0,1,485,23
485,-170.0,40.0,6.0,1.0,0.0,48.0,37.0,0.0,4,4,0,1,486,23
486,0.0,0.0,1.0,1.0,0.0,24.0,20.0,1.0,0,4,4,1,487,34
487,-176.0,318.0,0.0,1.0,0.0,0.0,56.0,0.0,0,5,1,1,488,23
488,66.0,127.0,10.0,2.0,0.0,38.0,34.0,1.0,0,5,2,1,489,23
489,0.0,0.0,3.0,2.0,0.0,29.0,20.0,1.0,0,0,4,1,490,4
491,-143.0,198.0,9.0,3.0,0.0,28.0,44.0,1.0,1,5,1,1,492,23
492,102.0,137.0,8.0,3.0,0.0,46.0,37.0,1.0,4,5,1,1,493,23
493,-10.0,61.0,7.0,3.0,0.0,42.0,26.0,1.0,0,1,4,1,494,39
494,0.0,247.0,6.0,3.0,0.0,28.329381850668316,44.0,0.0,0,1,1,1,495,38
495,138.0,110.0,6.0,3.0,0.0,16.0,37.0,1.0,4,4,0,1,496,23
497,0.0,0.0,3.0,3.0,0.0,30.0,20.0,0.0,0,0,4,1,498,41
498,60.0,133.0,0.0,3.0,0.0,32.0,35.0,0.0,0,1,4,1,499,23
499,-185.0,99.0,0.0,3.0,0.0,3.0,40.0,0.0,2,4,0,1,500,9
500,-1.0,78.0,10.0,4.0,0.0,58.0,27.0,0.0,0,1,4,1,501,23
501,-23.0,61.0,10.0,1.0,0.0,50.0,26.0,0.0,0,1,4,1,502,23
502,0.0,0.0,10.0,1.0,0.0,29.0,35.0,0.0,0,0,4,1,503,34
503,0.0,0.0,10.0,1.0,0.0,24.0,20.0,0.0,0,0,4,1,504,33
504,0.0,0.0,9.0,1.0,0.0,44.0,20.0,1.0,0,0,4,1,505,34
505,75.0,23.0,9.0,1.0,0.0,11.0,27.0,0.0,0,1,4,1,506,13
506,0.0,0.0,5.0,1.0,0.0,14.0,20.0,0.0,0,0,4,1,507,34
507,0.0,0.0,4.0,1.0,0.0,17.0,20.0,0.0,0,0,4,1,508,52
509,11.0,175.0,1.0,1.0,0.0,28.329381850668316,37.0,1.0,0,4,0,1,510,23
511,0.0,0.0,6.0,2.0,0.0,17.0,20.0,1.0,0,0,4,1,512,4
512,-197.0,28.0,5.0,2.0,0.0,13.0,39.0,0.0,2,4,4,1,513,23
513,0.0,0.0,4.883233224643899,2.0,0.0,11.0,20.0,1.0,2,0,4,1,514,34
514,138.0,110.0,3.0,2.0,0.0,44.0,37.0,0.0,4,4,0,1,515,55
515,11.0,291.0,2.0,2.0,0.0,35.0,49.0,0.0,0,5,1,1,516,32
516,0.0,253.0,0.0,2.0,0.0,39.0,47.0,1.0,0,5,1,1,517,23
517,-122.0,236.0,0.0,2.0,0.0,22.0,46.0,0.0,1,5,1,1,518,56
518,110.0,127.0,11.0,3.0,0.0,46.0,36.0,0.0,4,4,0,1,519,23
519,81.0,175.0,7.0,3.0,0.0,27.0,39.0,0.0,4,4,0,1,520,23
520,110.0,23.0,2.0,3.0,0.0,28.329381850668316,31.0,0.0,5,4,2,1,521,23
521,32.0,74.0,4.883233224643899,3.0,0.0,50.0,26.0,1.0,0,1,4,1,522,39
523,153.0,74.0,4.883233224643899,4.0,0.0,51.0,47.0,1.0,0,5,1,1,524,23
524,87.0,28.0,6.0,4.0,0.0,18.0,29.0,0.0,5,4,2,1,525,43
525,-130.0,219.0,4.0,4.0,0.0,50.0,45.0,1.0,1,5,1,1,526,30
526,144.0,219.0,4.0,4.0,0.0,3.0,46.0,0.0,4,5,1,1,527,30
527,-107.0,247.0,2.0,4.0,0.0,50.0,46.0,0.0,1,5,1,1,528,34
528,-86.0,13.0,2.0,4.0,0.0,28.0,28.0,0.0,2,4,2,1,529,23
529,-136.0,7.0,2.0,4.0,0.0,26.0,33.0,0.0,2,4,2,1,530,54
530,-71.0,45.0,0.0,4.0,0.0,12.0,28.0,0.0,2,1,2,1,531,23
531,-71.0,270.0,0.0,4.0,0.0,0.0,47.0,0.0,0,5,2,1,532,23
533,-27.0,34.0,3.0,1.0,0.0,52.0,24.0,1.0,0,1,4,0,534,39
534,-27.0,91.0,0.0,1.0,0.0,40.0,29.0,1.0,0,1,2,0,535,23
535,0.0,0.0,0.0,1.0,0.0,13.0,20.0,0.0,0,0,4,0,536,34
536,0.0,0.0,0.0,1.0,0.0,2.0,20.0,1.0,0,0,4,0,537,34
537,0.0,0.0,10.0,2.0,0.0,58.0,20.0,1.0,0,0,4,0,538,34
538,81.0,15.0,10.0,2.0,0.0,24.0,28.0,0.0,5,4,2,0,539,23
539,81.0,4.0,9.0,2.0,0.0,6.0,28.0,1.0,5,4,2,0,540,23
540,-4.0,72.0,7.0,2.0,0.0,56.0,27.0,0.0,5,4,4,0,541,2
541,96.0,152.0,1.0,2.0,0.0,54.0,37.0,1.0,4,4,4,0,542,55
542,0.0,74.0,1.0,2.0,0.0,37.0,20.0,1.0,0,0,4,0,543,34
544,-12.0,51.0,0.0,2.0,0.0,0.0,25.0,0.0,0,1,4,0,545,23
546,108.0,-15.0,7.0,3.0,0.0,8.0,30.0,0.0,5,4,2,0,547,23
547,1.0,51.0,0.0,3.0,0.0,35.0,25.0,0.0,0,1,4,0,548,23
548,-122.0,198.0,11.0,4.0,0.0,39.0,43.0,0.0,1,4,0,0,549,23
549,81.0,148.0,6.0,4.0,0.0,28.329381850668316,36.0,0.0,4,4,0,0,550,44
550,191.0,4.0,4.0,4.0,0.0,32.0,39.0,1.0,5,4,0,0,551,4
552,-42.0,11.0,1.0,4.0,0.0,19.0,24.0,1.0,0,1,4,0,553,39
553,0.0,0.0,1.0,4.0,0.0,3.0,20.0,1.0,0,0,4,0,554,34
555,0.0,0.0,0.0,4.0,0.0,39.0,20.0,1.0,0,0,4,0,556,26
556,-56.0,238.0,0.0,4.0,0.0,30.0,44.0,0.0,0,5,1,0,557,24
558,0.0,0.0,9.0,1.0,0.0,18.0,20.0,1.0,0,0,4,1,559,34
560,0.0,0.0,6.0,1.0,0.0,3.0,20.0,0.0,0,0,4,1,561,34
561,-115.0,127.0,4.0,1.0,0.0,40.0,37.0,0.0,1,4,0,1,562,25
562,-136.0,74.0,10.0,2.0,0.0,59.0,33.0,0.0,2,4,2,1,563,30
563,-58.0,55.0,10.0,2.0,0.0,35.0,27.0,0.0,0,4,4,1,564,0
564,75.0,106.0,3.0,2.0,0.0,16.0,32.0,1.0,5,1,2,1,565,45
565,110.0,74.0,1.0,2.0,0.0,35.0,45.0,1.0,4,5,1,1,566,39
566,-157.0,192.0,1.0,2.0,0.0,1.0,44.0,0.0,1,5,1,1,567,23
568,0.0,0.0,11.0,3.0,0.0,43.0,20.0,1.0,0,0,4,1,569,34
569,0.0,0.0,10.0,3.0,0.0,22.0,20.0,1.0,0,0,4,1,570,52
571,138.0,82.0,7.0,3.0,0.0,9.0,35.0,0.0,5,4,0,0,572,29
573,0.0,0.0,5.0,3.0,0.0,22.0,20.0,0.0,0,0,4,1,574,33
574,39.0,175.0,8.0,4.0,0.0,43.0,37.0,1.0,0,4,0,1,575,7
576,-141.0,11.0,8.0,1.0,0.0,58.0,34.0,0.0,2,4,4,0,577,23
578,-206.0,-4.0,6.0,1.0,0.0,15.0,40.0,1.0,2,4,0,0,579,55
579,-149.0,38.0,5.0,1.0,0.0,45.0,35.0,1.0,2,4,2,0,580,26
580,-176.0,122.0,4.0,1.0,0.0,44.0,41.0,0.0,2,4,0,0,581,23
581,153.0,127.0,3.0,1.0,0.0,24.0,39.0,1.0,4,4,0,0,582,23
582,-4.0,255.0,1.0,1.0,0.0,45.0,45.0,1.0,0,5,1,0,583,30
583,-155.0,74.0,1.0,1.0,0.0,12.0,35.0,0.0,2,4,2,0,584,50
584,144.0,127.0,0.0,1.0,0.0,15.0,39.0,0.0,4,4,0,0,585,18
586,0.0,0.0,7.0,2.0,0.0,51.0,20.0,1.0,0,0,4,0,587,34
587,16.0,209.0,5.0,2.0,0.0,17.0,40.0,1.0,0,4,0,0,588,23
588,-191.0,165.0,7.0,3.0,0.0,50.0,45.0,0.0,1,5,1,0,589,30
589,0.0,0.0,4.0,3.0,0.0,24.0,20.0,1.0,0,0,4,0,590,33
591,0.0,72.0,2.0,3.0,0.0,1.0,27.0,1.0,0,1,4,0,592,23
592,-176.0,93.0,11.0,4.0,0.0,48.0,39.0,0.0,2,4,0,0,593,23
593,1.0,160.0,10.0,4.0,0.0,35.0,36.0,1.0,0,4,0,0,594,52
594,159.0,45.0,9.0,4.0,0.0,24.0,36.0,0.0,5,4,0,0,595,23
597,-206.0,89.0,4.0,4.0,0.0,53.0,42.0,1.0,2,4,0,0,598,23
598,237.0,21.0,3.0,4.0,0.0,28.0,43.0,0.0,5,6,1,0,599,23
599,129.0,4.0,3.0,4.0,0.0,4.0,32.0,0.0,5,4,2,0,600,56
601,-4.0,255.0,0.0,4.0,0.0,0.0,45.0,0.0,0,5,1,0,602,23
602,123.0,49.0,4.0,5.0,0.0,40.0,33.0,0.0,5,4,2,0,603,23
603,0.0,0.0,4.883233224643899,5.0,0.0,56.0,35.0,1.0,0,0,4,0,604,34
605,-130.0,-2.0,7.0,1.0,0.0,46.0,33.0,0.0,2,4,2,0,606,7
606,-115.0,127.0,6.0,1.0,0.0,58.0,37.0,0.0,2,4,0,0,607,23
607,-56.0,0.0,5.0,1.0,0.0,51.0,25.0,1.0,0,1,4,0,608,30
608,0.0,0.0,2.0,1.0,0.0,11.0,20.0,1.0,0,0,4,0,609,33
609,62.0,116.0,0.0,1.0,0.0,0.0,33.0,1.0,0,1,2,0,610,23
610,47.0,236.0,11.0,2.0,0.0,14.0,44.0,0.0,0,5,1,0,611,16
611,161.0,181.0,9.0,2.0,0.0,11.0,44.0,0.0,4,5,1,0,612,53
612,56.0,47.0,8.0,2.0,0.0,48.0,27.0,1.0,0,1,4,0,613,39
613,125.0,165.0,7.0,2.0,0.0,59.0,40.0,0.0,4,4,0,0,614,23
614,153.0,23.0,5.0,2.0,0.0,52.0,35.0,1.0,5,4,2,0,615,51
615,24.0,47.0,0.0,2.0,0.0,4.0,25.0,0.0,0,1,4,0,616,23
617,0.0,0.0,10.0,3.0,0.0,26.0,20.0,0.0,0,0,4,0,618,34
618,-71.0,137.0,8.0,3.0,0.0,35.0,35.0,1.0,0,1,2,0,619,23
619,32.0,7.0,8.0,3.0,0.0,9.0,23.0,1.0,0,0,4,0,620,23
620,-157.0,23.0,5.0,3.0,0.0,7.0,35.0,0.0,2,4,2,0,621,23
621,-109.0,171.0,1.0,3.0,0.0,57.0,40.0,1.0,1,4,0,0,622,30
622,110.0,116.0,0.0,3.0,0.0,57.0,35.0,0.0,5,4,2,0,623,23
623,0.0,74.0,0.0,3.0,0.0,3.0,20.0,1.0,0,0,4,0,624,34
625,0.0,0.0,10.0,4.0,0.0,5.0,20.0,0.0,0,0,4,0,626,34
626,83.0,0.0,3.0,4.0,0.0,30.0,28.0,0.0,5,4,2,0,627,23
628,-149.0,148.0,10.0,1.0,0.0,50.0,35.0,1.0,1,4,0,0,629,23
629,-63.0,198.0,9.0,1.0,0.0,54.0,40.0,1.0,0,4,0,0,630,23
630,0.0,0.0,7.0,1.0,0.0,28.329381850668316,20.0,1.0,0,0,4,0,631,34
631,0.0,129.0,6.0,1.0,0.0,35.0,32.0,1.0,0,1,2,0,632,23
632,0.0,228.0,5.0,1.0,0.0,50.0,45.0,1.0,0,5,1,0,633,56
634,0.0,0.0,4.883233224643899,1.0,0.0,40.0,20.0,1.0,0,0,4,0,635,52
635,0.0,0.0,11.0,2.0,0.0,3.0,20.0,1.0,0,0,4,0,636,1
636,79.0,181.0,4.883233224643899,2.0,0.0,13.0,39.0,1.0,4,4,0,0,637,23
637,0.0,0.0,6.0,2.0,0.0,21.0,20.0,1.0,0,0,4,0,638,51
638,41.0,74.0,5.0,2.0,0.0,50.0,25.0,0.0,0,1,4,0,639,8
639,0.0,89.0,4.0,2.0,0.0,47.0,32.0,1.0,2,4,2,0,640,23
640,98.0,196.0,3.0,2.0,0.0,26.0,41.0,0.0,4,4,0,0,641,23
641,0.0,0.0,10.0,3.0,0.0,15.0,20.0,1.0,4,0,4,0,642,34
642,-107.0,19.0,9.0,3.0,0.0,47.0,30.0,1.0,2,4,2,0,643,23
643,136.0,30.0,9.0,3.0,0.0,6.0,35.0,0.0,5,4,2,0,644,23
644,0.0,179.0,6.0,3.0,0.0,21.0,39.0,0.0,1,4,0,0,645,16
646,0.0,0.0,3.0,3.0,0.0,17.0,20.0,1.0,0,0,4,0,647,1
647,20.0,63.0,10.0,4.0,0.0,32.0,26.0,1.0,0,0,4,0,648,39
649,0.0,0.0,7.0,4.0,0.0,33.0,20.0,1.0,0,0,4,0,650,1
651,106.0,63.0,1.0,4.0,0.0,35.0,32.0,1.0,5,4,2,0,652,36
652,49.0,207.0,0.0,4.0,0.0,27.0,41.0,1.0,0,4,0,0,653,23
654,-136.0,99.0,11.0,1.0,0.0,39.0,36.0,1.0,1,4,0,0,655,48
657,140.0,116.0,7.0,1.0,0.0,27.0,38.0,0.0,4,4,0,0,658,23
658,-166.0,15.0,4.0,1.0,0.0,36.0,36.0,1.0,4,4,0,0,659,23
659,0.0,0.0,0.0,1.0,0.0,45.0,20.0,1.0,0,0,4,0,660,45
661,0.0,0.0,9.0,2.0,0.0,10.0,20.0,1.0,0,0,4,0,662,33
662,0.0,74.0,8.0,2.0,0.0,50.0,42.0,1.0,5,6,1,0,663,28
663,-115.0,150.0,4.883233224643899,2.0,0.0,18.0,38.0,0.0,1,6,0,0,664,23
664,146.0,55.0,2.0,2.0,0.0,54.0,35.0,1.0,5,4,2,0,665,23
665,-65.0,222.0,1.0,2.0,0.0,43.0,43.0,1.0,0,4,0,0,666,23
666,-1.0,160.0,1.0,2.0,0.0,17.0,36.0,0.0,0,4,0,0,667,31
667,-130.0,76.0,11.0,3.0,0.0,18.0,35.0,0.0,2,4,2,0,668,47
670,-130.0,177.0,10.0,4.0,0.0,42.0,35.0,1.0,1,4,0,0,671,23
671,-151.0,0.0,4.0,4.0,0.0,57.0,35.0,0.0,2,4,2,0,672,23
672,0.0,-13.0,2.0,4.0,0.0,56.0,37.0,0.0,5,4,0,0,673,17
673,-187.0,66.0,1.0,4.0,0.0,11.0,39.0,1.0,2,4,0,0,674,23
674,81.0,17.0,10.0,1.0,0.0,42.0,28.0,1.0,5,4,2,1,675,23
675,81.0,74.0,8.0,1.0,0.0,50.0,38.0,0.0,4,4,0,1,676,23
676,0.0,171.0,2.0,1.0,0.0,49.0,40.0,1.0,4,4,0,1,677,15
677,-157.0,198.0,1.0,1.0,0.0,37.0,45.0,0.0,1,5,1,1,678,10
678,45.0,110.0,0.0,1.0,0.0,25.0,31.0,0.0,0,1,2,1,679,23
680,144.0,74.0,11.0,2.0,0.0,14.0,41.0,1.0,4,4,0,1,681,23
681,45.0,51.0,0.0,2.0,0.0,5.0,26.0,1.0,0,1,4,1,682,23
682,-136.0,-19.0,10.0,3.0,0.0,7.0,33.0,0.0,2,4,2,1,683,23
683,5.0,137.0,9.0,3.0,0.0,39.0,33.0,1.0,0,1,2,1,684,7
684,94.0,160.0,8.0,3.0,0.0,50.0,38.0,0.0,4,4,0,1,685,23
685,45.0,120.0,6.0,3.0,0.0,23.0,32.0,1.0,0,4,2,1,686,39
686,-157.0,226.0,5.0,3.0,0.0,47.0,47.0,0.0,1,5,1,1,687,35
687,123.0,154.0,4.883233224643899,3.0,0.0,37.0,39.0,0.0,4,4,0,1,688,30
688,144.0,219.0,1.0,3.0,0.0,16.0,46.0,0.0,4,4,1,1,689,23
689,144.0,232.0,0.0,3.0,0.0,0.0,47.0,0.0,4,5,1,1,690,26
690,117.0,160.0,10.0,4.0,0.0,41.0,39.0,1.0,4,4,0,1,691,8
691,39.0,40.0,3.0,4.0,0.0,26.0,25.0,0.0,0,1,4,1,692,23
694,-84.0,215.0,10.0,1.0,0.0,28.0,43.0,0.0,1,4,0,0,695,22
695,-105.0,21.0,9.0,1.0,0.0,57.0,30.0,1.0,1,4,2,0,696,23
696,100.0,0.0,8.0,1.0,0.0,38.0,30.0,1.0,5,4,2,0,697,43
697,138.0,4.0,5.0,1.0,0.0,1.0,33.0,0.0,5,4,2,0,698,11
699,94.0,21.0,0.0,1.0,0.0,54.0,29.0,0.0,5,4,0,0,700,23
700,159.0,192.0,10.0,2.0,0.0,20.0,44.0,1.0,4,5,1,0,701,23
701,0.0,0.0,4.0,2.0,0.0,2.0,20.0,1.0,0,0,4,0,702,41
702,-141.0,28.0,2.0,2.0,0.0,46.0,34.0,1.0,2,4,2,0,703,7
703,167.0,68.0,2.0,2.0,0.0,26.0,38.0,1.0,5,4,0,0,704,55
704,1.0,175.0,4.883233224643899,2.0,0.0,45.0,37.0,0.0,0,4,0,0,705,16
705,1.0,243.0,0.0,2.0,0.0,30.0,44.0,1.0,0,5,1,0,706,51
706,-4.0,97.0,11.0,3.0,0.0,47.0,29.0,0.0,0,1,2,0,707,23
707,123.0,72.0,11.0,3.0,0.0,0.0,34.0,1.0,5,4,2,0,708,7
708,-141.0,205.0,8.0,3.0,0.0,28.329381850668316,44.0,1.0,1,5,1,0,709,23
709,0.0,0.0,7.0,3.0,0.0,13.0,20.0,1.0,0,0,4,0,710,34
711,195.0,-4.0,2.0,3.0,0.0,54.0,39.0,1.0,5,4,0,0,712,7
712,159.0,0.0,0.0,3.0,0.0,35.0,35.0,0.0,5,4,2,0,713,23
713,201.0,21.0,9.0,1.0,0.0,8.0,40.0,0.0,5,4,0,0,714,3
715,-141.0,222.0,7.0,1.0,0.0,29.0,46.0,1.0,1,5,1,0,716,33
716,0.0,160.0,6.0,1.0,0.0,44.0,45.0,0.0,4,5,1,0,717,50
718,0.0,0.0,2.0,1.0,0.0,51.0,20.0,1.0,0,0,4,0,719,1
719,-162.0,45.0,1.0,1.0,0.0,53.0,36.0,0.0,0,0,0,0,720,39
720,-12.0,55.0,0.0,1.0,0.0,40.0,25.0,0.0,0,1,4,0,721,23
723,1.0,255.0,6.0,2.0,0.0,20.0,45.0,1.0,0,5,1,0,724,30
725,0.0,0.0,3.0,2.0,0.0,56.0,20.0,1.0,0,0,4,0,726,41
726,64.0,49.0,2.0,2.0,0.0,1.0,28.0,1.0,5,0,2,0,727,23
727,-141.0,205.0,0.0,2.0,0.0,27.0,44.0,0.0,1,5,1,0,728,23
728,-71.0,238.0,8.0,3.0,0.0,28.329381850668316,44.0,0.0,0,5,1,0,729,23
729,-141.0,228.0,3.0,3.0,0.0,54.0,46.0,0.0,1,5,1,0,730,46
730,129.0,15.0,1.0,3.0,0.0,53.0,32.0,0.0,5,4,2,0,731,16
731,-50.0,236.0,9.0,1.0,0.0,34.0,44.0,0.0,0,5,1,0,732,21
732,-130.0,-19.0,8.0,1.0,0.0,12.0,33.0,1.0,2,4,2,1,733,23
